City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê Tòa nhà Nguyễn Văn Trỗi, Phú Nhuận 8,3x22,5 DT khoảng 950m2. Kết cấu: Hầm Trệt 5 lầu",18675.0,212.0,11352.074966532798
Hồ Chí Minh,Quận 3,,,"Cho thuê MT Võ Văn Tần, Q. 3, DT: 20X35m. Trệt 3 lầu. Giá thuê 729 triệu/th",7041.0,729.0,103536.42948444824
Hồ Chí Minh,Quận 3,,,Cho thuê MT Võ Văn Tần Q3 DT: 20X35m. Trệt 3 lầu. Giá thuê 729 triệu/th,7041.0,729.0,103536.42948444824
Hồ Chí Minh,Quận 4,,,Cho thuê tòa nhà Bến Vân Đồn Q4. DT 5m*25m nở hậu 11m. Trệt 6 tầng. Tổng DTSD 1900m2,125.0,304.31,2434480.0
Hồ Chí Minh,Quận 7,,,Nhà mới 100% MT Đ. Hoàng Trọng Mậu Q7 DT 5x20m thang máy - Tkvp dọn vào kinh doanh ngay 0931 353 ***,100.0,70.0,700000.0
Khánh Hòa,Nha Trang,,,Rẻ nhất khu vực! Cần cho thuê nhà mặt tiền Thích Quảng Đức (Phước Long) - 5x18m - Chỉ 8 triệu,90.0,8.0,88888.88888888889
Hà Nội,Thanh Xuân,,,"Cho thuê nhà MP Ngụy Như Kon Tum, Thanh Xuân. MT: 8m, DT: 96m2 x 6 tầng, giá thuê: 100tr/tháng",96.0,100.0,1041666.6666666666
Hà Nội,Hà Đông,,,"Cho thuê nhà MP Nguyễn Văn Lộc, Hà Nội. MT: 7m, DT: 150m2 x 3 tầng, giá thuê: 80 triệu/tháng",150.0,80.0,533333.3333333334
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà MT ngay đường Trần Não, P. An Khánh, Quận 2 - diện tích: 66m2 - giá: 42tr/tháng (TL)",66.0,42.0,636363.6363636364
Hồ Chí Minh,Quận 7,,,Cho thuê nhà cấp 4 diện tích 850m2 mặt tiền Quận 7,850.0,102.0,120000.0
Bình Dương,Dĩ An,,,Cho thuê tầng trệt kinh doanh hoặc nguyên căn nhà 1 trệt 2 lầu (5x25) ngay ngã tư 550,250.0,20.0,80000.0
Hồ Chí Minh,Quận 2,,,"Cho thuê nhiều nhà phố shophouse KĐT Sala Đại Quang Minh. DT sàn: 225m2 - 760m2, LH 0908 111 ***",500.0,72.0,144000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà hàng mặt tiền phường Võ Thị Sáu, Quận 3. Ngang 11m, DT khủng 700m2. Trệt 3 lầu có sân",374.0,292.0,780748.6631016043
Hải Phòng,Ngô Quyền,,,"Cho thuê nhà mặt tiền 4.5m - Diện tích 100m2 x 3 tầng, phố Lạch Tray. Giá 35 triệu/tháng",100.0,35.0,350000.0
Đà Nẵng,Cẩm Lệ,,,Cần cho thuê 2 căn nhà 3 tầng mặt tiền Võ Chí Công,111.0,12.0,108108.1081081081
Hải Phòng,Lê Chân,,,Cho thuê nhà mặt đường Trần Nguyên Hãn tiêu chuẩn ngân hàng DT 90m ngang 9m giá 65tr/tháng,90.0,65.0,722222.2222222222
Hải Phòng,Kiến An,,,"Cho thuê nhà mặt đường Trường Trinh, DT 290m2 ngang 10m giá 40tr/tháng. Liên hệ 0936 577 ***",290.0,40.0,137931.0344827586
Hà Nội,Đống Đa,,,"Cho thuê nhà MP Láng Hạ mặt tiền 8m, diện tích 70m2 x 2 tầng, giá thuê 65tr/tháng",70.0,65.0,928571.4285714285
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Thiên Lôi,"Cho thuê nhà mặt tiền 5m mặt đường Cát Dài, Lê Chân, Hải Phòng",110.0,29.999999999999996,272727.2727272727
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà MT DT 5x20m Đ. Nguyễn Thị Thập Q7 nhà TKVP - 5 tầng - thang máy, LH 0908 935 ***",100.0,90.0,900000.0
Hồ Chí Minh,Quận 3,,,"""Siêu đẹp"" cho thuê góc 2 mặt tiền Nguyễn Thị Minh Khai, Quận 3 (18 x 30m, trệt 3 lầu, TM)",350.0,200.00000000000003,571428.5714285715
Hồ Chí Minh,Quận 3,,,Cho thuê tòa nhà mới đẹp ngay MT Trương Định Quận 3. Gần hồ Con Rùa ngang 6x30m. Giá thuê 200 tr/th,180.0,199.99999999999997,1111111.111111111
Hồ Chí Minh,Quận 1,,,"Cho thuê mặt tiền Nguyễn Trãi, Quận 1, ngang 15x70m, gồm 9 phòng vip, full nội thất, giá chỉ 250tr",1050.0,250.0,238095.2380952381
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền ngay hồ Con Rùa (11*23m) Quận 1, lõi trung tâm 1000m2 sàn",253.0,300.0,1185770.7509881423
Hồ Chí Minh,Gò Vấp,,,Cho thuê tòa nhà văn phòng Nguyễn Kiệm - 8x18m - 860m2 sàn - hầm 8 tầng - giá 100 triệu,1425.0,99.99999999999999,70175.43859649122
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền đường Lê Thánh Tôn, Phường Bến Thành, Quận 1, DTSD: 240m2. Chỉ 88tr/th",80.0,88.0,1100000.0
Hồ Chí Minh,Quận 10,,,"Siêu hiếm mặt tiền Sư Vạn Hạnh đối diện Vạn Hạnh Mall, nhà 4 tầng, có vỉa hè. Chỉ 70tr. KD tự do",80.0,70.0,875000.0
Hồ Chí Minh,Phú Nhuận,,,Cho thuê nhà góc 2 MT cực hiếm Phan Xích Long - Hoa Hồng (8x18m) Hầm 5 tấm chỉ 90tr/tháng,144.0,90.0,625000.0
Hồ Chí Minh,Quận 2,,,Cho thuê nhà đẹp 5 tầng 132m2 mặt tiền Trần Não Quận 2 khu sầm uất tiện ở và kinh doanh,132.0,65.0,492424.24242424243
Hồ Chí Minh,Quận 2,,,"Top 5 căn nhà phố cho thuê làm văn phòng có hầm & thang máy giá tốt nhất tại An Phú, Quận 2",100.0,40.7,407000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê cửa hàng phố Huế - Hai Bà Trưng, 160m2, MT 6m, 99 triệu / tháng",160.0,99.0,618750.0
Hồ Chí Minh,Quận 3,,,"Cho thuê mặt tiền Nguyễn Thị Diệu, P6, Quận 3 diện tích 11x34m, 4 tầng, giá 289,5 triệu/ tháng",374.0,289.5,774064.1711229946
Hà Nội,Cầu Giấy,,,"Cho thuê dài hạn tòa nhà lô góc 3MT mặt phố Trần Thái Tông, DTSD 350m2 * 8T, 1 hầm, 2TM. Giá 700 tr",350.0,730.0,2085714.2857142857
Hồ Chí Minh,Quận 1,,,"Cho thuê khu vip mặt tiền Hai Bà Trưng, Quận 1, (DT 10 x 25m), 3 tầng, giá 139 triệu/tháng",250.0,139.0,556000.0
Hồ Chí Minh,Tân Phú,,,"Cho thuê tòa nhà mặt tiền KD cạnh chợ Tân Hương 140m2, 5 tầng, ngang 8.5m",140.0,119.0,850000.0
Hồ Chí Minh,Tân Phú,,,"Cho thuê building mặt tiền Hòa Bình, 112m2,7 tầng - ngay ngã 4 Lũy Bán Bích",112.0,75.0,669642.8571428572
Hồ Chí Minh,Tân Bình,,,"Cho thuê nguyên căn nhà DT 4 x 24m, mặt tiền đường Ni Sư Huỳnh Liên, đối diện chung cư Bàu Cát 2",100.0,16.0,160000.0
Hồ Chí Minh,Quận Bình Thạnh,Phường 3,Vũ Huy Tấn,"Cho thuê mặt tiền Vũ Huy Tấn, Phường 3, Bình Thạnh gần chung cư, Vạn Kiếp, ngang 4.3m",774.0,27.999999999999996,36175.71059431524
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà vị trí cực đẹp mặt phố Thái Phiên 190m2x3 tầng, MT8m, riêng biệt",190.0,230.0,1210526.3157894737
Hà Nội,Hoàn Kiếm,,,"Cho thuê nhà mới xây mặt phố Lý Nam Đế 100m2 x 3 tầng, MT 7m, thang máy, hầm",100.0,70.0,700000.0
Hà Nội,Đống Đa,,,"Cho thuê nhà vị trí cực đẹp mặt phố Xã Đàn 75m2x7 tầng, MT5m, thang máy, riêng biệt",75.0,100.0,1333333.3333333333
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mới xây mặt phố Lê Văn Hưu 100m2x8,5 tầng, MT 4,5m. Thang máy, riêng biệt",100.0,130.0,1300000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mới xây mặt phố Thái Phiên 173m2x4 tầng, MT 7m, thang máy, hầm, riêng biệt",173.0,300.0,1734104.0462427745
Hồ Chí Minh,Quận 10,,,Cho thuê nguyên căn kế căn góc MT Tô Hiến Thành - Thành Thái Q.10. Ngang 10m. Giá thuê chỉ 130 tr,100.0,130.0,1300000.0
Hồ Chí Minh,Quận 10,,,"Cho thuê toà nhà góc 2 mặt tiền 281AB CMT8 Q10, DT 15x20m, 5 lầu",300.0,400.0,1333333.3333333333
Hà Nội,Ba Đình,,,"Cho thuê nhà mặt phố Đào Tấn, 205m2 x 4 tầng, MT 11m, thông sàn, mọi mô hình KD, 165 triệu/tháng",205.0,165.0,804878.0487804879
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Bùi Thị Xuân, 165m2 x 6 tầng, MT 6.5m, thông sàn, thang máy, 115 triệu/tháng",165.0,115.00000000000001,696969.696969697
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Tuệ Tĩnh, 150m2 x 6 tầng, MT 8m, thông sàn, thang máy, đầy đủ PCCC 145tr/tháng",150.0,145.0,966666.6666666666
Đà Nẵng,Sơn Trà,,,"Cho thuê nhà nguyên căn 2 tầng đường Phạm Cự Lượng mặt tiền rộng 10m, 20tr/tháng",140.0,20.0,142857.14285714287
Hà Nội,Đống Đa,,,Siêu phẩm phố Xã Đàn thông sàn thang máy mới tinh 55m x 6 tầng vỉa hè rộng 8m giá thuê 40tr/tháng,55.0,40.0,727272.7272727273
Hồ Chí Minh,Bình Chánh,,,"Cho thuê nhà MT Quốc Lộ 50 liền kề Q. 8. (4x35) 2 lầu 4PN mới đẹp, showroom, spa, VP cty, 17triệu",140.0,17.0,121428.57142857143
Hồ Chí Minh,Nhà Bè,,,"Nhà đang trống, cho thuê gấp căn nhà phố Lavila 4PN vào ở liền, giá 9tr - 19tr/th rẻ nhất khu vực",10032.0,9.0,897.1291866028708
Khánh Hòa,Nha Trang,,,"Cho thuê nhà rộng 13.5m, 2 tầng, mặt tiền đường Bãi Dương, DTSD 500m2, DTKV 250m2",250.0,20.0,80000.0
Hà Nội,Long Biên,,,"Chính chủ chị gái cần cho thuê: 130m2 x 2 sàn mặt phố Trường Lâm, làm trụ sở công ty, ngân hàng",130.0,55.0,423076.92307692306
Hà Nội,Hà Đông,,,"Cho thuê nhà MP Quang Trung, 68m2, 7 tầng, thang máy, thông sàn, KD mọi MH. 19tr",68.0,19.0,279411.76470588235
Hồ Chí Minh,Thủ Đức,,,"Cho thuê nhà mặt tiền đường Nguyễn Thị Nhung KĐT Vạn Phúc, 5x20m 6 tầng giá chỉ 38 triệu/tháng",100.0,38.0,380000.0
Hồ Chí Minh,Thủ Đức,,,"Cho thuê nguyên căn Vạn Phúc, 5x21m 1 hầm 4 tầng, sẵn phòng họp công ty, full máy lạnh giá 28 triệu",105.0,28.000000000000004,266666.6666666667
Hải Phòng,Lê Chân,,,"Cho thuê nhà mặt đường Tô Hiệu, mặt tiền gần 8m, DT 206m2 x 5 tầng có thang máy, chỗ để xe rộng rãi",206.0,90.0,436893.2038834951
Đà Nẵng,Hải Châu,,,"Cho thuê nhà mặt tiền 3 tầng mặt tiền đường Lê Duẩn, vị trí rất đẹp",84.0,50.0,595238.0952380953
Khánh Hòa,Nha Trang,,,Cho thuê nhà 3 tầng mới xây đường Hồng Lĩnh,39.0,15.0,384615.3846153846
Hồ Chí Minh,Tân Bình,,,"Cho thuê tòa nhà mới xây góc 2MT khu K300 Nguyễn Minh Hoàng Tân Bình 8,2x20m hầm 5 lầu PCCC",164.0,140.0,853658.5365853659
Hồ Chí Minh,Tân Bình,,,"Cho thuê nguyên căn mặt tiền Sông Thao, P2, Tân Bình DT: 5,5x20m hầm 4 lầu mới giá 35 triệu/tháng",110.0,35.0,318181.8181818182
Hà Nội,Ba Đình,,,"Nhà phố Phan Kế Bính 80m2 x 5 tầng thông sàn, kinh doanh đỉnh, giá hợp lý 56tr/th vào ngay",80.0,56.0,700000.0
Hà Nội,Hoàn Kiếm,,,"Cho thuê nhà MP Trần Hưng Đạo 85m2 x 5 tầng thông sàn, mặt tiền 6m, ốp kính toàn bộ, 45tr/th",85.0,50.00000000000001,588235.2941176471
Hà Nội,Đống Đa,,,"Tòa xây vừa hoàn thiện mặt phố Trường Chinh, 65m2x6 tầng, mặt tiền 6.5m, thang máy, 43tr/th",65.0,43.0,661538.4615384615
Hà Nội,Cầu Giấy,,,"Mặt phố Trung Hòa DT 130m2 x 6T, MT 6m, thang máy, thông sàn, vỉa hè rộng giá 95tr/tháng",130.0,95.0,730769.2307692308
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền đường Huỳnh Tịnh Của, Phường 7, Quận 3 (12m*26m) giá: 170 tr/th",336.0,170.0,505952.38095238095
Hồ Chí Minh,Phú Nhuận,,,Cho thuê nhà đường Phan Đình Phùng - Nguyễn Trọng Tuyển Q.PN(7m*13m)Giá: 45tr/th,91.0,45.0,494505.4945054945
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Bà Huyện Thanh Quan,"Cho thuê nhà mặt tiền đường Bà Huyện Thanh Quan, Phường Võ Thị Sáu, Quận 3 (13m*30m) giá: 130tr/th",390.0,129.99999999999997,333333.3333333333
Hồ Chí Minh,Quận 7,,,"Cho thuê mặt tiền kinh doanh 30x20m, một trệt /1lầu, vị trí đẹp góc 2 mặt tiền, đường thông thoáng",600.0,200.0,333333.3333333333
Hà Nội,Đống Đa,,,Tôi cần cho thuê toà nhà văn phòng mặt phố 54 Yên Lãng - Thái Hà 90m2 x 6tầng 1 hầm mới xây,90.0,90.0,1000000.0
Hà Nội,Long Biên,,,"Cho thuê nhà nguyên mặt Phố Trạm kinh doanh văn phòng cty ngân hàng 7 tầng thang máy, LH 0979 654 ***",70.0,50.0,714285.7142857143
Khánh Hòa,Nha Trang,,,"Cho thuê nhà mt Trần Bình Trọng, tttp Nha Trang giá thuê 12tr/ tháng (Tl), DT: 40m2 (ngang 3,2m)",40.0,12.0,300000.0
Hà Nội,Cầu Giấy,,,Cho thuê mặt bằng kinh doanh phố Vũ Phạm Hàm - đoạn đẹp - vỉa hè siêu rộng,150.0,85.0,566666.6666666666
Hồ Chí Minh,Quận 6,,,Thuê nhà mặt tiền Chợ Lớn 8x20m. 4 tầng LH A Huy 0908 394 ***: Chính chủ,160.0,75.0,468750.0
Hồ Chí Minh,Quận 11,,,"Chính chủ cho thuê nguyên căn mặt tiền Lữ Gia, P15, Q11, DT: 8m X 15m, 4 tầng, 60 tr/th TL",120.0,60.0,500000.0
Hồ Chí Minh,Bình Tân,,,"Cho thuê nhà MT đường Số 29, khu Tên Lửa, DT 10 x 20m, cấp 4, giá 27 triệu/tháng",200.0,27.0,135000.0
Hồ Chí Minh,Quận 11,,,"Chính chủ cho thuê nguyên căn mặt tiền Nguyễn Thị Nhỏ, P15, Q11, DT: 8m X 15m, 4 tầng, 60tr/th TL",120.0,60.0,500000.0
Hồ Chí Minh,Quận 2,,,Nhà cho thuê ngay MT đường Lương Định Của. DT: 6x22m. Kết cấu hầm 3 tầng sàn trống. Giá 70tr/th,132.0,70.0,530303.0303030303
Hồ Chí Minh,Bình Tân,,,"Cho thuê tòa nhà VP, MT đường Số 7, khu Tên Lửa, DT 5 x 20m, 1 hầm + 5 tầng, 79.5 triệu/tháng",100.0,79.5,795000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Bà Triệu lô góc 8m, DT 27m2",27.0,25.0,925925.925925926
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Bà Triệu lô góc 8m, DT 27m2",27.0,25.0,925925.925925926
Hà Nội,Ba Đình,,,Cho thuê nhà mặt phố Phan Đình Phùng diện tích 120m2x3 tầng lô góc 2 mặt tiền 13m - 7m giá 120tr,120.0,120.0,1000000.0
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nguyên căn mặt tiền Huỳnh Văn Bánh gần Lê Văn Sỹ, P. 10, Q. PN, mặt tiền kinh doanh 4,9m",50.0,48.0,960000.0
Hà Nội,Cầu Giấy,,,"Cho thuê nhà làm cửa hàng tiện lợi 24h; VP khu vực đắc địa, kinh doanh sầm uất, 70m2, giá hợp lý",70.0,30.0,428571.4285714286
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nguyên căn mặt tiền Nguyễn Văn Đậu, P7, Bình Thạnh 6 tấm, 4x30m 2mt trước sau",120.0,60.0,500000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê biệt thự kiểu Pháp, mặt tiền Phan Kế Bính, Quận 1, (8x30m), 2 tầng",240.0,98.0,408333.3333333333
Đà Nẵng,Quận Hải Châu,Phường Thạch Thang,Đường Nguyễn Chí Thanh,"Chủ gửi cho thuê nhà 3 tầng mặt tiền đường Nguyễn Chí Thanh, Quận Hải Châu",85.0,20.0,235294.11764705883
Hà Nội,Hoàn Kiếm,,,"Cho thuê nhà mặt phố Tràng Tiền, DT ~165m2, MT 4.5m, giá 140tr, LH 0968 896 ***",16486.0,140.0,8492.053863884508
Hà Nội,Đống Đa,,,Cho thuê mặt bằng kinh doanh mặt phố Thái Hà 100m2x2T MT 8m 38tr/tháng,100.0,38.0,380000.0
Hà Nội,Thanh Xuân,,,"Cho thuê nhà mặt phố Nguyễn Xiển - Thanh Xuân, DT 70m2, 6 tầng, MT 5m có thang máy",70.0,45.0,642857.1428571428
Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Đường Nguyễn Gia Trí,"Cho thuê 250m2 - đường Nguyễn Gia Trí, Bình Thạnh",250.0,39.9,159600.0
Hà Nội,Ba Đình,,,"Cho thuê mặt phố siêu hót phố Phan Đình Phùng DT 100m2 x 3 tầng 2 MT 13m - 7,4m LH 0988 924 ***",100.0,130.0,1300000.0
Hà Nội,Ba Đình,,,Cho thuê mặt bằng kinh doanh mặt phố Phan Đình Phùng 125m2x3T lô góc MT 20m 120tr/tháng,125.0,120.0,960000.0
Hồ Chí Minh,Quận 11,,,"Chính chủ cho thuê nguyên căn mặt tiền Lữ Gia, P15, Q11, DT: 10m X 15m, 4 tầng, 70 tr/th TL",150.0,70.0,466666.6666666667
Hà Nội,Cầu Giấy,,,"Cho thuê gấp nhà mặt phố Trung Hoà, Q.Cầu Giấy. Diện tích 135m2 5T thang máy, mặt tiền 6m giá 80 tr",135.0,80.0,592592.5925925926
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà MP Phố Huế mặt tiền 30m, diện tích 110m2 x 4 tầng, giá thuê 120tr/tháng, LH 0904 860 ***",110.0,119.99999999999999,1090909.0909090908
Hồ Chí Minh,Quận 1,,,Chính chủ cần cho thuê toà nhà ngang 9m mặt tiền Phan Kế Bính 500m2 giá 168tr,198.0,168.0,848484.8484848485
Hồ Chí Minh,Quận 1,,,Chính chủ cần cho thuê toà nhà ngang 8m đường Lê Lợi trung tâm Q1 giá 188 triệu,160.0,188.0,1175000.0
Hồ Chí Minh,Quận 3,,,"Cần cho thuê góc 2 mặt tiền ngang 16m Võ Văn Tần và Trần Quốc Thảo, Quận 3, giá 188 triệu/tháng",320.0,168.0,525000.0
Đà Nẵng,Quận Hải Châu,Phường Thạch Thang,Đường Nguyễn Thị Minh Khai,Cho thuê khách sạn đường Nguyễn Thị Minh Khai,387.0,170.0,439276.48578811367
Bình Dương,Thủ Dầu Một,Phường Phú Hòa,Hẻm 3 Lê Hồng Phong,Cho thuê nhà mặt tiền đường Lê Hồng Phong,1815.0,40.0,22038.567493112947
Hồ Chí Minh,Quận 1,Phường Đa Kao,Đường Phan Kế Bính,Chính chủ cho thuê mặt tiền ngang 8m Đường Phan Kế Bính Quận 1 giá 79tr,160.0,79.0,493750.0
Hải Phòng,Huyện Thủy Nguyên,Xã Kiền Bái,Đường Huy Cận,Cho thuê nhà nguyên căn đường Tố Hữu,100.0,40.0,400000.0
Hà Nội,Ba Đình,,,"Cho thuê nhà mặt phố Phan Kế Bính, Linh Lang. Đường hè 12m. KD đỉnh. 60m2, MT 6m. Giá: 15.5tr/tháng",60.0,15.5,258333.33333333334
Khánh Hòa,Nha Trang,,,Cho thuê nhà đường Pasteur Lộc Thọ,70.0,45.0,642857.1428571428
Hải Phòng,Huyện Thủy Nguyên,Xã Tân Dương,Cầu Hoàng Văn Thụ,Cho thuê nhà nguyên căn đường Hoàng Văn Thụ,1912.0,40.0,20920.50209205021
Hồ Chí Minh,Thủ Đức,,,Cho thuê tòa nhà cao cấp 1 hầm 5 lầu Lê văn việt quận 9,200.0,60.0,300000.0
Hồ Chí Minh,Thủ Đức,,,Cho thuê mặt bằng kinh doanh Thủ Đức,264.0,22.0,83333.33333333333
Hồ Chí Minh,Quận 1,Phường Đa Kao,Đường Nguyễn Thị Minh Khai,Cho thuê mặt bằng nguyễn Thị Minh Khai,291.0,120.0,412371.13402061857
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố sát Vincom Bà Triệu 420m2x3 tầng, MT 18m, riêng biệt",420.0,290.0,690476.1904761905
Đồng Nai,Long Thành,,,Cho Thuê nhà nguyên căn tại Khu TĐC Lộc An Bình Sơn giá tốt - LH 0966 167 ***,125.0,18.0,144000.0
Hồ Chí Minh,Tân Bình,,,"Cho thuê nhà thiết kế VP Khu K300, P. 12, Quận Tân Bình, DT: 7x20m, Hầm 1 trệt 5 lầu",140.0,55.0,392857.14285714284
Hồ Chí Minh,Quận 2,,,"Cho thuê 3 căn Mystery Villas P.Thạnh Mỹ Lợi 7*18m, 9*19m, 12*20m, hầm, 3 lầu, 50-70 triệu/tháng",126.0,50.0,396825.3968253968
Hà Nội,Ba Đình,,,"Cho thuê nhà vị trí cực đẹp mặt phố Nguyễn Thái Học 220m2, MT12m, thông sàn, riêng biệt",220.0,150.0,681818.1818181818
Hồ Chí Minh,Quận 1,Phường Cô Giang,Đường Trần Hưng Đạo,"Góc 2 mặt tiền Trần Hưng Đạo, Phường Cô Giang, Quận 1, (10x12m), 3 tầng",120.0,70.0,583333.3333333334
Hồ Chí Minh,Quận 8,,,Cho thuê nhà phố Pegasuite mặt tiền Tạ Quang Bửu 5x14.5m giá 28tr/tháng. LH: 0906 435 ***,725.0,28.0,38620.68965517241
Hà Nội,Tây Hồ,,,"Cho thuê nhà 5 tầng DT 200m2, mặt tiền 10m mặt phố Nghi Tàm, Tây Hồ, Tây Hồ: 0981 222 ***",200.0,150.0,750000.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Phan Đăng Lưu,Cho thuê nhà góc 2MT 137 Phan Đăng Lưu P2 Quận Phú Nhuận DT: 20x55m,900.0,330.0,366666.6666666667
Hồ Chí Minh,Quận 3,,,"Mặt tiên kinh doanh số 1 Trương Định, P.6, Quận 3 ngang 9m giá siêu tốt",90.0,40.0,444444.44444444444
Hà Nội,Quận Tây Hồ,Phường Nhật Tân,Đường Âu Cơ,"Cho thuê nhà 5 tầng diện tích 250m2 mặt tiền 10m mặt phố Âu Cơ, Tây Hồ, Hà Nội: 0981 222 ***",250.0,60.0,240000.0
Hồ Chí Minh,Quận 3,Phường 10,Đường Cách Mạng Tháng Tám,"Cho thuê nhà góc 2 MT Rạch Bùng Binh, Phường 10, Quận 3 ngay 3 Cách Mạng Tháng Tám",96.0,150.0,1562500.0
Hà Nội,Hoàn Kiếm,,,Cho thuê mặt bằng kinh doanh phố Hàng Cót 45m2 x 3 tầng mặt tiền 5.5m KD mọi mô hình chỉ 45tr,45.0,45.0,1000000.0
Hà Nội,Hà Đông,,,"Cho thuê nhà mặt phố Nguyễn Văn Lộc diện tích 150m2 + lửng 80m, mặt tiền 15m, giá 50 triệu siêu đẹp",150.0,50.0,333333.3333333333
Hồ Chí Minh,Phú Nhuận,,,Cho thuê mặt tiền Lam Sơn P5 Phú Nhuận - 5x25m Hầm 7 tầng thang máy - 75 triệu/tháng,125.0,75.0,600000.0
Hồ Chí Minh,Gò Vấp,,,"Cho thuê nhà mặt tiền Nguyễn Văn Công, P3, Gò Vấp, Tp HCM, DT: 60m2, giá: 18tr/th. 0902 502 ***",60.0,18.0,300000.0
Hà Nội,Quận Tây Hồ,Phường Quảng An,Phố Đặng Thai Mai,"Cho thuê nhà 1 tầng diện tích 120m2 mặt tiền 10m khu Phố Đặng Thai Mai, Tây Hồ, Hà Nội",120.0,29.0,241666.66666666666
Hà Nội,Hai Bà Trưng,,,"30tr/tháng! Kinh doanh đỉnh! Mặt Phố Bạch Mai 90m2, 3 tầng, MT 5m",90.0,30.0,333333.3333333333
Hồ Chí Minh,Quận 3,,,"Chính chủ cho thuê nhà MT 94 Trần Quang Diệu, Quận 3 đoạn đẹp 4x20m thang máy, 6 lầu - giá 70 triệu",80.0,70.0,875000.0
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà mặt tiền Trương Văn Bang, DT 8x20m, hầm 4 tầng 40tr/th",160.0,40.0,250000.0
Hồ Chí Minh,Tân Bình,,,Đừng bỏ qua tòa nhà đặc biệt này trụ sở tập đoàn có tiếng tại VN,1900.0,389.76,205136.84210526315
Hồ Chí Minh,Quận 3,,,"Cho thuê tòa nhà mặt tiền Bàn Cờ, Quận 3, DT: 18x32m, 2 hầm 1 trệt 10 lầu, 2 TM, DTSD: 7.500m2",576.0,855.0,1484375.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Đường Trương Định, P6, Quận 3, 5,5m x 28m hầm 7 tầng - Giá 180 triệu/tháng",154.0,180.0,1168831.168831169
Hồ Chí Minh,Quận 3,,,"Cho thuê tòa nhà mặt tiền Hoàng Sa, Quận 3, DT: 9x25m, 1 hầm 1 trệt 5 lầu ST, DTSD: 1.600m2",225.0,150.0,666666.6666666666
Hồ Chí Minh,Quận 3,,,"Cho thuê tòa nhà mặt tiền Trần Cao Vân, Quận 3, DT: 13.5x20m, 1 trệt, 5 lầu TM, DTSD: 1.600m2",270.0,263.0,974074.074074074
Hồ Chí Minh,Quận 3,,,"Cho thuê tòa nhà mặt tiền Huỳnh Văn Bánh, Quận 3, DT: 13.5x20m, 1 trệt, 7 lầu TM, DTSD: 2.200m2",270.0,250.0,925925.925925926
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Lương Hữu Khánh, Quận 1, DT: 25x38m, 1 trệt, DTSD: 950m2",950.0,850.0,894736.8421052631
Hồ Chí Minh,Quận 1,,,"Cho thuê mặt bằng mặt tiền Nguyễn Văn Cừ, Quận 1, DT: 15x20m, 1 trệt, 3 lầu, DTSD: 1.200m2",300.0,95.0,316666.6666666667
Hồ Chí Minh,Quận 1,,,"Cho thuê mặt bằng mặt tiền Đinh Công Tráng, Quận 1, DT: 12x30m, 1 trệt 4 lầu, DTSD: 1.800m2",360.0,155.0,430555.55555555556
Hồ Chí Minh,Quận 1,,,"Cho thuê mặt bằng mặt tiền Đinh Công Tráng, Quận 1, DT: 9.5x20m, 1 trệt, 3 lầu, DTSD: 760m2",190.0,85.0,447368.4210526316
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền số 49 Nguyễn Huệ, Quận 1, DT: 4x26.5m, 1 trệt, 3 lầu, ST, DTSD: 424m2",106.0,50.0,471698.11320754717
Hà Nội,Hai Bà Trưng,,,Nhà riêng phố Giải Phóng gần Ngã Tư Vọng DT 45m2x4T giá 20tr,45.0,20.0,444444.44444444444
