City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Quận 1,,,"Quận 1, Hồ Chí Minh",104.0,150.0,1442307.6923076923
Hồ Chí Minh,Quận 1,,,"Quận 1, Hồ Chí Minh",70.0,70.0,1000000.0
Hà Nội,Quận Đống Đa,,,"Đống Đa, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Ô Chợ Dừa,"Đường Ô Chợ Dừa, Đống Đa, Hà Nội",30.0,18.0,600000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Hoàng Cầu,"Đường Hoàng Cầu, Đống Đa, Hà Nội",47.0,50.0,1063829.7872340425
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Buồm,Đường Nguyễn Siêu,"Đường Nguyễn Siêu, Hoàn Kiếm, Hà Nội",130.0,40.0,307692.3076923077
Hà Nội,Quận Hoàn Kiếm,Hà Nội,,"Hoàn Kiếm, Hà Nội",26.0,24.0,923076.9230769231
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",50.0,55.0,1100000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",95.0,49.99999999999999,526315.7894736842
Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Đường Hoàng Ngân,"Đường Hoàng Ngân, Thanh Xuân, Hà Nội",35.0,25.0,714285.7142857143
Hà Nội,Quận Thanh Xuân,,Đường Khương Đình,"Đường Khương Đình, Thanh Xuân, Hà Nội",70.0,30.0,428571.4285714286
Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Đường Nguyễn Ngọc Nại,"Đường Nguyễn Ngọc Nại, Thanh Xuân, Hà Nội",90.0,30.0,333333.3333333333
Hà Nội,Quận Thanh Xuân,,Đường Trường Chinh,"Đường Trường Chinh, Thanh Xuân, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,99.99999999999999,1111111.111111111
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",100.0,30.0,300000.0
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Yên Lãng, Đống Đa, Hà Nội",111.0,150.0,1351351.3513513512
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Quốc Hoàn,"Đường Trần Quốc Hoàn, Cầu Giấy, Hà Nội",46.0,35.0,760869.5652173914
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",120.0,86.0,716666.6666666666
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Mai Anh Tuấn,"Đường Mai Anh Tuấn, Đống Đa, Hà Nội",70.0,23.0,328571.4285714286
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Thuốc Bắc,"Đường Thuốc Bắc, Hoàn Kiếm, Hà Nội",90.0,40.0,444444.44444444444
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Lò Sũ,"Đường Lò Sũ, Hoàn Kiếm, Hà Nội",60.0,20.0,333333.3333333333
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Gai,Phố Hàng Quạt,"Đường Nhà Thờ, Hoàn Kiếm, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Võ Văn Dũng,"Đường Võ Văn Dũng, Đống Đa, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 67 Lê Thanh Nghị,"Đường Lê Thanh Nghị, Hai Bà Trưng, Hà Nội",60.0,42.0,700000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Mai Hắc Đế,"Đường Mai Hắc Đế, Hai Bà Trưng, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Hai Bà Trưng,,Đường Đại Cồ Việt,"Đường Đại Cồ Việt, Hai Bà Trưng, Hà Nội",40.0,25.0,625000.0
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 230 Lạc Trung,"Đường Lạc Trung, Hai Bà Trưng, Hà Nội",45.0,24.999999999999996,555555.5555555555
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Bà Triệu,"Đường Bà Triệu, Hai Bà Trưng, Hà Nội",22.0,25.000000000000004,1136363.6363636365
Hà Nội,Quận Ba Đình,,Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Ba Đình, Hà Nội",385.0,55.00000000000001,142857.14285714287
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,99.99999999999999,1111111.111111111
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",100.0,30.0,300000.0
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",50.0,55.0,1100000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Võ Văn Dũng,"Đường Võ Văn Dũng, Đống Đa, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Gai,Phố Hàng Quạt,"Đường Nhà Thờ, Hoàn Kiếm, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Thuốc Bắc,"Đường Thuốc Bắc, Hoàn Kiếm, Hà Nội",90.0,40.0,444444.44444444444
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Mai Anh Tuấn,"Đường Mai Anh Tuấn, Đống Đa, Hà Nội",70.0,23.0,328571.4285714286
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",120.0,86.0,716666.6666666666
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Quốc Hoàn,"Đường Trần Quốc Hoàn, Cầu Giấy, Hà Nội",46.0,35.0,760869.5652173914
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Yên Lãng, Đống Đa, Hà Nội",111.0,150.0,1351351.3513513512
Hà Nội,Quận Ba Đình,Phường Kim Mã,Đường Núi Trúc,"Đường Núi Trúc, Ba Đình, Hà Nội",27.0,28.0,1037037.0370370371
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Da,"Đường Hàng Da, Hoàn Kiếm, Hà Nội",26.0,50.0,1923076.923076923
Hà Nội,Quận Hoàn Kiếm,Hà Nội,,"Hoàn Kiếm, Hà Nội",34.0,55.0,1617647.0588235294
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,99.99999999999999,1111111.111111111
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 884 Minh Khai,"Đường Minh Khai, Hai Bà Trưng, Hà Nội",60.0,85.0,1416666.6666666667
Hà Nội,Quận Đống Đa,,Đường Chùa Bộc,"Đường Chùa Bộc, Đống Đa, Hà Nội",110.0,115.0,1045454.5454545454
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",50.0,55.0,1100000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Võ Văn Dũng,"Đường Võ Văn Dũng, Đống Đa, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Gai,Phố Hàng Quạt,"Đường Nhà Thờ, Hoàn Kiếm, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Lò Sũ,"Đường Lò Sũ, Hoàn Kiếm, Hà Nội",60.0,20.0,333333.3333333333
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Thuốc Bắc,"Đường Thuốc Bắc, Hoàn Kiếm, Hà Nội",90.0,40.0,444444.44444444444
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Mai Anh Tuấn,"Đường Mai Anh Tuấn, Đống Đa, Hà Nội",70.0,23.0,328571.4285714286
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",120.0,86.0,716666.6666666666
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Quốc Hoàn,"Đường Trần Quốc Hoàn, Cầu Giấy, Hà Nội",46.0,35.0,760869.5652173914
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Yên Lãng, Đống Đa, Hà Nội",111.0,150.0,1351351.3513513512
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",100.0,30.0,300000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,99.99999999999999,1111111.111111111
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",50.0,55.0,1100000.0
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Đống Đa,,Đường Chùa Bộc,"Đường Chùa Bộc, Đống Đa, Hà Nội",110.0,115.0,1045454.5454545454
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 884 Minh Khai,"Đường Minh Khai, Hai Bà Trưng, Hà Nội",60.0,85.0,1416666.6666666667
Hà Nội,Quận Hoàn Kiếm,,Đường Hàng Khoai,"Đường Hàng Khoai, Hoàn Kiếm, Hà Nội",100.0,60.0,600000.0
Hà Nội,Quận Đống Đa,Phường Phương Liên,Phố Xã Đàn,"Đường Xã Đàn, Đống Đa, Hà Nội",50.0,37.0,740000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Nguyễn Du,"Đường Nguyễn Du, Hai Bà Trưng, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Võ Văn Dũng,"Đường Võ Văn Dũng, Đống Đa, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Gai,Phố Hàng Quạt,"Đường Nhà Thờ, Hoàn Kiếm, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Lò Sũ,"Đường Lò Sũ, Hoàn Kiếm, Hà Nội",60.0,20.0,333333.3333333333
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",100.0,30.0,300000.0
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Yên Lãng, Đống Đa, Hà Nội",111.0,150.0,1351351.3513513512
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Quốc Hoàn,"Đường Trần Quốc Hoàn, Cầu Giấy, Hà Nội",46.0,35.0,760869.5652173914
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",120.0,86.0,716666.6666666666
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Mai Anh Tuấn,"Đường Mai Anh Tuấn, Đống Đa, Hà Nội",70.0,23.0,328571.4285714286
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Thuốc Bắc,"Đường Thuốc Bắc, Hoàn Kiếm, Hà Nội",90.0,40.0,444444.44444444444
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Đống Đa,,Đường Chùa Bộc,"Đường Chùa Bộc, Đống Đa, Hà Nội",110.0,115.0,1045454.5454545454
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 884 Minh Khai,"Đường Minh Khai, Hai Bà Trưng, Hà Nội",60.0,85.0,1416666.6666666667
Hà Nội,Quận Hoàn Kiếm,,Đường Hàng Khoai,"Đường Hàng Khoai, Hoàn Kiếm, Hà Nội",100.0,60.0,600000.0
Hà Nội,Quận Đống Đa,Phường Phương Liên,Phố Xã Đàn,"Đường Xã Đàn, Đống Đa, Hà Nội",50.0,37.0,740000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Nguyễn Du,"Đường Nguyễn Du, Hai Bà Trưng, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Đỗ Quang,"Đường Đỗ Quang, Cầu Giấy, Hà Nội",90.0,49.99999999999999,555555.5555555555
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Gai,Phố Hàng Quạt,"Đường Nhà Thờ, Hoàn Kiếm, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Lò Sũ,"Đường Lò Sũ, Hoàn Kiếm, Hà Nội",60.0,20.0,333333.3333333333
Hà Nội,Quận Thanh Xuân,,Đường Trường Chinh,"Đường Trường Chinh, Thanh Xuân, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,99.99999999999999,1111111.111111111
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",100.0,30.0,300000.0
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Đường Láng,"Đường Yên Lãng, Đống Đa, Hà Nội",111.0,150.0,1351351.3513513512
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",60.0,16.000000000000004,266666.6666666667
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Trần Quốc Hoàn,"Đường Trần Quốc Hoàn, Cầu Giấy, Hà Nội",46.0,35.0,760869.5652173914
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",120.0,86.0,716666.6666666666
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Mai Anh Tuấn,"Đường Mai Anh Tuấn, Đống Đa, Hà Nội",70.0,23.0,328571.4285714286
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Thuốc Bắc,"Đường Thuốc Bắc, Hoàn Kiếm, Hà Nội",90.0,40.0,444444.44444444444
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Triệu Việt Vương,"Đường Triệu Việt Vương, Hai Bà Trưng, Hà Nội",170.0,80.0,470588.23529411765
Hà Nội,Quận Hoàng Mai,Phường Định Công,Đường Định Công,"Đường Định Công, Hoàng Mai, Hà Nội",1500.0,72.0,48000.0
