City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Đồng Nai,Biên Hòa,,,🔴 Cho thuê MBKD- đường Huỳnh Văn Nghệ bửu Long- giá tốt chỉ 6 triệu,40.0,6.0,150000.0
Đồng Nai,Biên Hòa,,,"🔴 Cho thuê nhà gần trường SONG NGỮ LẠC HỒNG, vị trí đẹp để kinh",360.0,11.0,30555.555555555555
Hồ Chí Minh,Quận 5,,,"Chính chủ cho thuê nhà nguyên căn mặt tiền đường Nguyễn Trãi, P3, Q. 5 cực đẹp, giá: 70 tr/tháng",80.0,70.0,875000.0
Hà Nội,Cầu Giấy,,,"Sang nhượng Nhà hàng Nguyễn Phong Sắc, Cầu Giấy, 350m2, giá: 680 triệu, hđ10 năm, giá: 50 triệu/th",350.0,50.00000000000001,142857.14285714287
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Hưng Gia 1 Phú Mỹ Hưng, giá 41,5 triệu/tháng.",111.0,5.0,45045.045045045044
Hồ Chí Minh,Gò Vấp,,,Cho Thuê Nhà Khu Cityland Garden Hills Kế Bên Emart Giá Bán 36 Triệu/tháng,100.0,36.0,360000.0
Hồ Chí Minh,Gò Vấp,,,"Mặt bằng 347 Thống Nhất, Gò Vấp - Chính chủ mn lh thương lượng - 22x20m - có thang máy",440.0,145.0,329545.45454545453
Hồ Chí Minh,Quận 9,,,TOP GIÁ SIÊU TỐT Nhà Phố Vinhomes Grand Park hoàn thiện CHO THUÊ NGUYÊN CĂN,84.0,15.0,178571.42857142858
Hà Nội,Long Biên,,,"Cho thuê nhà Sài Đồng 55Mx4T khu đông học sinh, văn phòng, vỉa hè",220.0,15.999999999999998,72727.27272727272
Đà Nẵng,Hải Châu,,,Cho thuê nhà 3 tầng mặt tiền Ông Ích Khiêm gần Phú Gia Compound,80.0,20.0,250000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố góc đường Bùi Bằng Đoàn, Phú Mỹ Hưng, nhà đẹp, giá rẻ",200.0,190.0,950000.0
Hà Nội,Gia Lâm,,,"Cho thuê biệt thự song lập 150m2, nội thất như hình tại Vinhomes Gia Lâm",150.0,28.0,186666.66666666666
Hà Nội,Gia Lâm,,,Cho thuê biệt thự nội thất vừa mới hoàn thiện xong.Chỉ: 30 triệu tại Vinhomes Ocean Park Gia Lâm,150.0,30.0,200000.0
Hà Nội,Gia Lâm,,,Cho thuê biệt thự 150m2. Đã hoàn thiện nội thất. 28 triệu/tháng. Vinhomes Gia Lâm,150.0,25.0,166666.66666666666
Hà Nội,Gia Lâm,,,"Cho thuê biệt thự, nội thất như hình. Giá: 30 triệu dự án Vinhomes Ocean Park Gia Lâm.",150.0,28.0,186666.66666666666
Hà Nội,Gia Lâm,,,Cho thuê lại mặt bằng 150m2 sử dụng tại Vinhomes Ocean Park. Giá chỉ : 15 triệu/tháng.,150.0,15.0,100000.0
Hồ Chí Minh,Quận 7,,,Cho thuê nhà góc 2 mặt tiền Phạm Văn Nghị Hưng Phước Phú Mỹ Hưng. Giá tốt.,200.0,150.0,750000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nguyên căn nhà phố khu Hưng Gia Hưng Phước, DT 6x18,5m",111.0,40.0,360360.36036036036
Hà Nội,Long Biên,,,Cho thuê nhà Bồ Đề mặt phố kinh doanh tầm tiền hiếm,100.0,11.0,110000.0
Hồ Chí Minh,Quận 9,,,"Cho thuê biệt thự Venica Khang Điền, DT đất 300m2, 3 tầng, 4PN, full nt",300.0,89.0,296666.6666666667
Hà Nội,Tây Hồ,,,"Cho thuê nhà mặt phố Vệ Hồ, 5 tầng, 1 hầm, MT8m làm café nhà hàng, view trọn hồ tây",80.0,60.0,750000.0
Hà Nội,Cầu Giấy,,,"Cho thuê Biệt thự Hoàng quốc việt làm văn phòng, trường mầm non kết hợp ở",120.0,28.0,233333.33333333334
Hà Nội,Cầu Giấy,,,"Cho thuê biệt thự Hoàng quốc việt, LÔ GÓC làm vp, trường mầm non",122.0,5.0,40983.60655737705
Hà Nội,Cầu Giấy,,,"Cho thuê nhà phố Nguyễn đình hoàn 3,5 tầng, MT 6,5m, 3 oto tranh nhau làm SPA, Tóc, Nail",41.0,17.0,414634.14634146343
Hà Nội,Ba Đình,,,"Cho thuê mặt ngõ 189 Hoàng hoa thám ở và VP, SPA, Tóc, showroom, cafe",65.0,35.0,538461.5384615385
Hà Nội,Ba Đình,,,"Cho thuê Mặt bằng ở Đội cấn 240m2 thông sàn làm SPA, văn phòng, showroom bán hàng",240.0,45.0,187500.0
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Quan Hoa 3.5 tầng kinh doanh cafe, shop thú cưng",43.0,5.0,116279.06976744186
Hà Nội,Ba Đình,,,"Cho thuê mặt bằng 90m2 ở phố Linh Lang làm siêu thị, phòng khám, quầy thuốc",90.0,41.0,455555.55555555556
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà 120Bis Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh",640.0,250.0,390625.0
Hải Phòng,Lê Chân,,,"CHO THUÊ nhà mặt đường Hai Bà Trưng 68m2*3,5 tầng - hàng ăn OK chỉ 20 triệu / tháng",68.0,20.0,294117.64705882355
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà Hưng Gia 1 đường Số 2 khu Phú Mỹ Hưng - Dt 6*18,5m kết cấu trệt lửng 3 lầu, 6PN",111.0,42.0,378378.3783783784
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà MT Hưng Gia, 4 tầng 5PN giá 43 triệu/tháng",111.0,43.0,387387.3873873874
Hồ Chí Minh,Quận 7,,,"Cho thuê căn nhà phố khu Hưng Phước 2 Phú Mỹ Hưng, Q7. DT 6x18,5m, giá 45 triệu/th",111.0,45.0,405405.4054054054
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ MẶT TIỀN ĐƯỜNG PHẠM THÁI BƯỜNG, PHÚ MỸ HƯNG, QUẬN 7 DTSD 300m2 GIÁ 40 TRIỆU/THÁNG",300.0,40.0,133333.33333333334
Hà Nội,Hai Bà Trưng,,,"Cho thuê gấp giá rẻ mặt phố Vọng 36m, 3 tầng, mặt tiền 5m, vỉa hè, 15 tr/th.",100.0,15.0,150000.0
Đồng Nai,Biên Hòa,,,Mặt bằng Phan Đình Phùng 40tr/th nhà 2 lầu ngang 6m tổng 115m2 vị trí đắc địa kinh doanh,115.0,40.0,347826.0869565217
Hồ Chí Minh,Quận 7,,,"Chuyên cho thuê mặt bằng Hưng Gia - Hưng Phước, Phú Mỹ Hưng, Quận 7.",50.0,12.0,240000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà 49 Tôn Thất Thiệp, Phường Bến Nghé, Quận 1, Hồ Chí Minh",200.0,156.0,780000.0
Hà Nội,Long Biên,,,"Cho thuê nhà MP Nguyễn Văn Cừ 100Mx2T, mặt tiền 6M làm showroom đẹp",200.0,36.0,180000.0
Hà Nội,Hoàng Mai,,,"Cho Thuê Tầng 1 Shophouse Sunrice G - The Manor Center Park – Nguyễn Xiển, DT: 75m – 12 Triệu/Tháng",75.0,12.0,160000.0
Hồ Chí Minh,Quận 7,,,Cho Thuê Nhà Phố Jamona 1trệt 3lầu 85m² có thang máy view Cầu Phú Mỹ giá thuê 35tr/tháng,85.0,35.0,411764.70588235295
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà mặt tiền Nguyễn Thị Thập,P.Tân Phú,Quận 7",50.0,22.0,440000.0
Hải Phòng,Ngô Quyền,,,"Cần Cho Thuê Tầng 1 số 123 Lê Lợi, Gia Viễn, Ngô Quyền",26.0,8.0,307692.3076923077
Hồ Chí Minh,Tân Phú,,,"Cho Thuê nhà mặt tiền kinh Doanh, Nguyễn Hậu Q Tân Phú",114.0,14.999999999999998,131578.94736842104
Nghệ An,Vinh,,,"Cho thuê nguyên nhà A1, mặt đường Lê Nin 132 m2; giá 22 triệu/tháng; LH Phú Trần: 0978314686",132.0,22.0,166666.66666666666
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà Góc 2MT 200 Lê Lai, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",1500.0,420.0,280000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2 MT số 195 - 197 đường Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",150.0,6.0,40000.0
Hồ Chí Minh,Quận 7,,,"Nhà phố thương mại để kinh doanh khu Hưng Phước, đô thị Phú Mỹ Hưng",111.0,40.0,360360.36036036036
Đồng Nai,Biên Hòa,,,💥 Cho thuê nhà Mặt Tiền- MBKD- Đường Võ Thị Sáu- nhà mới 3 lầu- 26TR,300.0,26.0,86666.66666666667
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NGUYÊN CĂN NHÀ PHỐ mặt tiền đường Nguyễn Văn Linh, Phú Mỹ Hưng, Quận 7 giá rẻ. Chỉ 38tr/th",300.0,38.0,126666.66666666667
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố Hưng Phước mặt tiền đường lớn mé Sky Garden,111.0,62.0,558558.5585585586
Hồ Chí Minh,Quận 7,,,"Cho thuê gấp Nhà Phố làm VP Hưng Gia 5, Phú Mỹ Hưng, 1 trệt, 1 lửng, 2 lầu, giá tốt 1.900$/tháng",111.0,46.0,414414.41441441444
Hồ Chí Minh,Quận 7,,,Cho thuê nhà Phố Hưng Gia Hưng Phước – Phú Mỹ Hưng- Quận 7 – Giá 63 triệu,111.0,63.0,567567.5675675676
Hồ Chí Minh,Tân Phú,,,Cho Thuê nhà mặt tiền kinh doanh P Tân Thành Q Tân Phú,110.0,22.0,200000.0
Hồ Chí Minh,Quận 7,,,"Nhà phố kinh doanh và có 4PN khu Hưng Gia 3, Phú Mỹ Hưng giá thuê tốt",111.0,40.0,360360.36036036036
Hà Nội,Tây Hồ,,,Cần cho thuê nhà Mặt Phố Lạc Long Quân- ngay sát cạnh Lotte Mall Tây Hồ - HN . LH 0988569695,140.0,200.0,1428571.4285714286
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2MT số 1 đường Nguyễn Thái Học, Phường Cô Giang, Quận 1, Hồ Chí Minh",360.0,250.00000000000003,694444.4444444445
Hồ Chí Minh,Quận 1,,,"Cho thuê tòa nhà 59-59B Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, Hồ Chí Minh",2500.0,600.0,240000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền số 91a đường Cao Thắng, Phường 3, Quận 3, Hồ Chí Minh",3500.0,700.0,200000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2 MT số 118 đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",345.0,75.0,217391.30434782608
Hà Nội,Ba Đình,,,"Cho thuê nhà phân lô Vĩnh phúc 45m2 x 5T làm trung tâm tiếng anh, văn phòng, SPA",45.0,30.0,666666.6666666666
Hà Nội,Cầu Giấy,,,"Cho thuê mặt bằng 203m x 1,5 tầng Cầu giấy phù hợp kinh doanh mọi mặt hàng",203.0,30.0,147783.2512315271
Hồ Chí Minh,Quận 7,,,"CHÍNH CHỦ CHO THUÊ GẤP biệt thự có sân vườn mặt tiền Phạm Thái Bường, Phú Mỹ Hưng, Quận 7 giá rẻ",210.0,60.00000000000001,285714.28571428574
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà GÓC 2MT 67-69 Cách Mạng Tháng Tám, Phường Bến Thành, Quận 1, Hồ Chí Minh",320.0,180.0,562500.0
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ mặt tiền đường Phạm Thái Bường, Phú Mỹ Hưng Quận 7 giá rẻ 6 phòng có nội thất",300.0,42.0,140000.0
Hồ Chí Minh,Quận 7,,,"Nhà phố 5 lầu mặt tiền đường Cao Triều Phát, Phú Mỹ Hưng cần cho thuê",111.0,45.0,405405.4054054054
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ THƯƠNG MẠI KHU HƯNG PHƯỚC 3, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",111.0,68.0,612612.6126126127
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà để kinh doanh đường lớn Hưng Gia-Hưng Phước, Phú Mỹ Hưng",111.0,46.0,414414.41441441444
Hồ Chí Minh,Quận 6,,,"Cho thuê nhà 704 Hậu Giang, Phường 12, Quận 6, Hồ Chí Minh",200.0,120.0,600000.0
Hồ Chí Minh,Tân Bình,,,"Cho thuê nhà mặt tiền số 109-111 đường Bàu Cát, Phường 14, Quận Tân Bình, Hồ Chí Minh",864.0,129.99999999999997,150462.96296296295
Hồ Chí Minh,Tân Bình,,,"Nhà mặt tiền số 155 Bàu Cát 1, Tân Bình, ngang 5m, 250m2 SD, 23 triệu",250.0,23.0,92000.0
Hồ Chí Minh,Quận 7,,,"CHÍNH CHỦ cho thuê gấp biệt thự Mỹ Hoàng, Phú Mỹ Hưng, Quận 7 giá rẻ, dt 10x20m có sân vườn",210.0,65.0,309523.8095238095
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ HƯNG PHƯỚC 3, MÉ SKY GARDEN, MẶT TIỀN ĐƯỜNG SỐ 6, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",300.0,68.0,226666.66666666666
Hà Nội,Long Biên,,,(Cực hiếm) nhà lô góc 2 mặt phố VIP Nguyễn Văn Cừ - Hoàng Như Tiếp,330.0,50.0,151515.15151515152
Hồ Chí Minh,Quận 7,,,"Nhà phố kinh doanh khu Hưng Gia, Phú Mỹ Hưng nhà đẹp giá rẻ vào ngay",111.0,45.0,405405.4054054054
Hồ Chí Minh,Quận 7,,,"CHO THUÊ TẦNG TRỆT góc 2 mặt tiền Phạm Văn Nghị, Phú Mỹ Hưng, Quận 7",222.0,170.0,765765.7657657658
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ NAM THIÊN 3, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",126.0,60.0,476190.4761904762
Hồ Chí Minh,Quận 7,,,"Cần cho thuê nhà phố 5 tầng khu Hưng Phước, Phú Mỹ Hưng giá thuê rẻ",111.0,40.0,360360.36036036036
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Phú Mỹ Hưng, mặt tiền đường lớn, giá 45 triệu/tháng",111.0,45.0,405405.4054054054
Hồ Chí Minh,Quận 7,,,"CHO THUÊ MẶT BẰNG TẦNG TRỆT 11X18,5M GÓC 2 MẶT TIỀN ĐƯỜNG PHẠM VĂN NGHỊ, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",204.0,170.0,833333.3333333334
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố khu Hưng Phước 3, mặt tiền đường Số 6, mé Sky Garden, Phú Mỹ Hưng, Q7 giá rẻ",111.0,65.99999999999999,594594.5945945946
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà mặt tiền đường lớn khu Hưng Gia có thang máy, Phú Mỹ Hưng",108.0,59.99999999999999,555555.5555555555
Hồ Chí Minh,Quận 7,,,"Cho thuê khách sạn 28 phòng tại Hưng Gia Hưng Phước, Phú Mỹ Hưng",222.0,200.0,900900.900900901
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ khu Nam Thiên 3, đường Phạm Thái Bường, Phú Mỹ Hưng, Quận 7 giá rẻ. 0903187589",300.0,60.0,200000.0
Hồ Chí Minh,Quận 7,,,Cho thuê nhà Phố Jamona City Đường số 1 4PN-4WC-Full NT -255m² giá thuê 25tr/tháng,255.0,25.0,98039.2156862745
Hồ Chí Minh,Quận 7,,,"Đang trống nhà nguyên căn khu Hưng Gia, đường lớn ở đô thị Phú Mỹ Hưng",111.0,42.0,378378.3783783784
Hồ Chí Minh,Quận 7,,,"CHO THUÊ MẶT BẰNG MT NGUYỄN VĂN LINH, PHÚ MỸ HƯNG, Q7. DTSD: 900m2",900.0,120.00000000000001,133333.33333333334
Hồ Chí Minh,Quận 7,,,Cho thuê văn phòng Phú Mỹ Hưng đường lớn Khu Hưng Gia giá rẻ,111.0,467.00000000000006,4207207.207207208
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố mới phù hợp văn phòng, kinh doanh, Phú Mỹ Hưng, Quận 7",111.0,60.00000000000001,540540.5405405406
Hà Nội,Ba Đình,,,"Cho thuê tòa nhà Hoàng hoa thám 400m2 x 7 tầng làm karaoke, massa, khách sạn",400.0,200.0,500000.0
Hồ Chí Minh,Quận 7,,,"CHO THUÊ nhà phố khu Hưng Gia - Hưng Phước, Phú Mỹ Hưng, hầm, thang máy",111.0,60.00000000000001,540540.5405405406
Đồng Nai,Biên Hòa,,,Cho thuê nhà 1T1L mặt tiền Nguyễn Văn Hoa Biên Hoà,85.0,8.0,94117.64705882352
Hồ Chí Minh,Quận 7,,,"CHO THUÊ NHÀ PHỐ khu Nam Long, đường Hà Huy Tập, Phú Mỹ Hưng, Quận 7",126.0,60.0,476190.4761904762
Hồ Chí Minh,Quận 7,,,"Cần cho thuê nhà Nam Thiên 3 Phú Mỹ Hưng, Q7, giá chỉ 60 triệu/th",126.0,60.0,476190.4761904762
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố đường lớn 17m Hưng Phước - Phú Mỹ Hưng,111.0,65.0,585585.5855855856
Đồng Nai,Biên Hòa,,,Mặt bằng Đặng Văn Trơn ngang 8m ngay gần ngã 4 đèn xanh đỏ giá 40tr/th giá tốt hiện tại kinh doanh,160.0,40.0,250000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê toà nhà mặt tiền Hoàng Trọng Mậu Q7 - 5,5 x 20m - Hầm trệt 4 lầu, thang máy, giá 65 triệu",110.0,65.0,590909.0909090909
Hồ Chí Minh,Quận 3,,,"Cho thuê mặt tiền đẹp Nguyễn Đình Chiểu, Q.3, DT 160-180m2, 1 trệt 2 lầu, ST giá 60tr/tháng",160.0,60.0,375000.0
Hà Nội,Gia Lâm,,,"Cho thuê biệt thự ở, nội thất hiện đại. Giá chỉ: 28 triệu dự án Vinhomes Ocean Park Gia Lâm",150.0,28.0,186666.66666666666
Hà Nội,Gia Lâm,,,Cho thuê 5 tầng shophouse. chỉ : 15 triệu/tháng tại Vinhomes Ocean Park Gia Lâm,150.0,15.0,100000.0
Hà Nội,Gia Lâm,,,Cho thuê biệt thự 4 tầng. 150m2 đã hoàn thiện nội thất cao cấp như hình tại dự án Vinhomes Gia Lâm,150.0,28.0,186666.66666666666
Hà Nội,Gia Lâm,,,"Cho thuê biệt thự nội thất đã hoàn thiện, 4 phòng ngủ, chỉ : 25 triệu tại Vinhomes Gia Lâm",150.0,25.0,166666.66666666666
Hải Phòng,Lê Chân,,,Cho thuê tầng 1-60m2 mặt tiền 5m măt đường Trần Nguyên Hãn Lê Chân Hải Phòng,60.0,13.0,216666.66666666666
Khánh Hòa,Nha Trang,,,"Cho thuê nhà nguyên căn 6 tầng gần biển Nha Trang tại 24/6A Hùng Vương, phường Lộc Thọ thành phố Nh",270.0,23.0,85185.18518518518
Hải Phòng,Thủy Nguyên,,,"CHO THUÊ NHÀ PHỐ KHU ĐÔ THỊ CENTA CITY, BELHOMES - VSIP THỦY NGUYÊN",75.0,8.0,106666.66666666667
Hà Nội,Long Biên,,,Cho thuê MBKD 100m2x4T Ngọc Lâm - ăn uống vip luôn,400.0,50.0,125000.0
Đà Nẵng,Ngũ Hành Sơn,,,"Cho thuê Nhà full nội thất, đường (7m5) Trịnh Lỗi - Khu Nam Việt Á, 100m2, chỉ 10Tr/tháng",100.0,10.0,100000.0
Hồ Chí Minh,Bình Chánh,,,"Nhà phố 4 tầng - Senturia Nam Sài Gòn đường Nguyễn Văn Linh, Bình Chánh 4PN 14tr/tháng",60.0,14.0,233333.33333333334
Hồ Chí Minh,Quận 7,,,"Cho thuê khách sạn căn hộ dịch vụ 24 phòng tại Phú Mỹ Hưng, Quận 7",222.0,240.00000000000003,1081081.0810810812
Hồ Chí Minh,Quận 7,,,"Cho thuê nguyên căn nhà phố khu Hưng Gia đường lớn, DT 6x18,5m 3,5 tấm",111.0,48.0,432432.4324324324
Hồ Chí Minh,Bình Tân,,,"Tôi chính chủ cho thuê gấp Mặt tiền kinh doanh DS12,4x20m,MTien đẹp dễ thiết kế,ở ngay,0909940485",80.0,10.0,125000.0
Đồng Nai,Biên Hòa,,,Nhà N1 KDC Võ Thị Sáu giá 25tr/th nhà 2 lầu kinh doanh mọi ngành nghề vị trí đẹp đủ tiện ích,95.0,24.999999999999996,263157.8947368421
Hồ Chí Minh,Quận 7,,,💞💞Cho thuê nhà mặt tiền Huỳnh Tấn Phát Q 7- Dt 6x35m - 2 Lầu + 10pn - Giá 49 triệu.,210.0,49.0,233333.33333333334
Hồ Chí Minh,Bình Tân,,,"Căn góc 2 mặt HXH 4 tầng - Quốc lộ 1A, B.H.Hòa A, Bình Tân, gần ngã 3 Ao Đôi",120.0,5.0,41666.666666666664
Hà Nội,Hoàn Kiếm,,,"Nhà mặt phố kinh doanh 50m2 tầng 1, mặt phố cổ. Gần hàng Bông, hàng Mã. Oto đỗ cửa",50.0,12.0,240000.0
Đà Nẵng,Ngũ Hành Sơn,,,Cho thuê NHÀ ĐẸP 3 tầng mới xây đường 10m5 Nam Việt Á,100.0,5.0,50000.0
Hải Phòng,Thủy Nguyên,,,Cho thuê Shophouse Centa city cửa ngõ vào Vin Vũ Yên giá 7tr/tháng,75.0,7.0,93333.33333333333
Hồ Chí Minh,Quận 7,,,"Chuyên cho thuê nhiều mặt bằng khu Hưng Gia - Hưng Phước, Phú Mỹ Hưng, Q7",45.0,12.0,266666.6666666667
Hồ Chí Minh,Quận 7,,,"Cần sang nhượng lại Khách sạn & Căn hộ dịch vụ, 22 phòng full nội thất Phú Mỹ Hưng",600.0,210.0,350000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố mặt tiền đường lớn Phạm Thái Bường, Phú Mỹ Hưng, Quận 7",126.0,48.0,380952.38095238095
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố khu Hưng Gia, Quận 7, giá 68 triệu/tháng",111.0,60.00000000000001,540540.5405405406
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố mặt tiền đường đôi Hà Huy Tập có thang máy Phú Mỹ Hưng, Quận 7",400.0,70.0,175000.0
Hà Nội,Long Biên,,,Cho thuê MPKD Nguyễn Văn Cừ 80Mx3T kinh doanh mọi ngành nghề,240.0,15.0,62500.0
Hà Nội,Hoàn Kiếm,,,Cho thuê nhà phố Cửa Đông (căn góc 3 Mặt tiền 10m) 60m2x 3T - 60tr/th(ảnh) ngã 3 sầm uất,60.0,60.0,1000000.0
Hà Nội,Long Biên,,,Cho thuê mặt bằng Ngô Gia Tự mặt phố kinh doanh mọi ngành hàng,35.0,9.0,257142.85714285713
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố mặt tiền Hà Huy Tập Phú Mỹ Hưng Q7 giá tốt,126.0,68.0,539682.5396825396
Kiên Giang,Phú Quốc,,,Cho thuê căn shophouse sẵn nội thất Grand World Phú Quốc,94.0,25.0,265957.44680851063
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2MT số 110 đường Nam Kỳ Khởi Nghĩa, Phường Bến Nghé, Quận 1, Hồ Chí Minh",84.0,180.0,2142857.1428571427
Hồ Chí Minh,Quận 3,,,"Cho thuê Tòa nhà 78-80 Lý Chính Thắng, Phường 8, Quận 3, 7x20, 9 lầu",1000.0,300.0,300000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Mỹ Hoàng, đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7",300.0,38.0,126666.66666666667
Hồ Chí Minh,Bình Tân,,,"Tôi chủ cần cho thuê gấp nhà MT DS12 vị trí đẹp,đông đúc,4x20m,sạch sẽ dễ thiết kế kinh doanh",80.0,10.0,125000.0
Nghệ An,Vinh,,,"Cho thuê nguyên nhà A1, mặt đường Lê Nin 132 m2; giá 22,314 triệu/tháng; LH Phú Trần: 0978314686",132.0,31.0,234848.48484848486
Hồ Chí Minh,Quận 1,,,"Cho thuê mặt bằng trung tâm tp HCM. Vị trí đẹp, giá tốt. Lh 0903652452 Mr Phú",1187.0,567.0,477674.8104465038
Hồ Chí Minh,Quận 2,,,"Cho thuê văn phòng/CHDV, đường Nguyễn Bá Huân, Thảo Điền DT 140m2, giá 40 tr/tháng. Lh 0903652452",140.0,40.0,285714.28571428574
Hồ Chí Minh,Bình Thạnh,,,"Có việc gia đình nên cần sang gấp MB làm Spa,gội đầu dưỡng sinh,lượng khách ổn định,giá tốt",65.0,15.0,230769.23076923078
Hà Nội,Hai Bà Trưng,,,"Cho thuê gấp giá rẻ mặt phố Vọng 36m, 3 tầng, mặt tiền 5m, vỉa hè, 15 tr/th.",110.0,14.999999999999998,136363.63636363635
Hà Nội,Long Biên,,,Cho thuê nhà Ngọc Lâm 7T thang máy mặt phố tiện dừng đỗ ô tô,400.0,25.0,62500.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố 9 phòng có thang máy mặt tiền đường số 6, phú mỹ hưng",111.0,79.0,711711.7117117117
Đà Nẵng,Cẩm Lệ,,,CHO THUÊ NHÀ 3 TẦNG 278M2 ĐẤT MT ĐƯỜNG VÕ CHÍ CÔNG - 50TR/TH,278.0,50.0,179856.11510791368
Hà Nội,Long Biên,,,Cho thuê nhà phố Trạm 70Mx6T thang máy mặt phố kinh doanh đỉnh,400.0,25.0,62500.0
Lâm Đồng,Đà Lạt,,,"CHO THUÊ TÒA NHÀ 3,000 M2 - GÓC 2 MẶT TIỀN SỐ 1 PHAN CHU TRINH, ĐÀ LẠT- 470TR/TH",3000.0,470.0,156666.66666666666
Hồ Chí Minh,Quận 10,,,CHO THUÊ BIỆT THỰ 355 NGUYỄN THƯỢNG HIỀN- 1200M2- NGANG 13M- 4 TẦNG- 200TR/TH,1200.0,225.0,187500.0
Đà Nẵng,Sơn Trà,,,Cho thuê nhà 3 tầng đường Lý Đạo Thành gần Chợ An Hải Bắc - 9tr/tháng,100.0,9.0,90000.0
Hải Phòng,Thủy Nguyên,,,Cho thuê shophouse mặt tiền kinh doanh đối diện Vin Vũ Yên,75.0,7.0,93333.33333333333
Hà Nội,Gia Lâm,,,"Cho thuê nhà Hà Huy Tập - Yên Viên 100Mx4T, mt 8M, ô tô tránh thông",400.0,14.0,35000.0
Hồ Chí Minh,Thủ Đức,,,"Cho thuê nhà mặt phố tại Đường Phạm Văn Đồng, Phường Linh Đông, Thủ Đức, Hồ Chí Minh diện tích 64m2",64.0,13.0,203125.0
Hồ Chí Minh,Bình Tân,,,"Tôi chính chủ cần cho thuê gấp nhà nguyên căn Ds12,4x20m,vị trí đẹp,KD sầm uất",80.0,10.0,125000.0
Đắk Lắk,Buôn Ma Thuột,,,CHO THUÊ NGUYÊN CĂN MẶT TIỀN PHAN BỘI CHÂU - TP BUÔN MA THUỘT - ĐAKLAK - VỊ TRÍ SIÊU ĐẸP,144.0,45.0,312500.0
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà tiện làm VP mt đường Vũ Tông Phan, An Phú. Dt 100m2. Giá 55 tr/tháng. Lh 0903652452",100.0,55.0,550000.0
Hồ Chí Minh,Bình Tân,,,"Tôi cần cho thuê gấp nhà mặt tiền DS12,kinh doanh sầm uất tất cả các ngành nghề,dân cư đông",80.0,10.0,125000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt phố tại Phường Bến Nghé, Quận 1, Hồ Chí Minh diện tích 72m2 giá 120 triệu/tháng",72.0,120.0,1666666.6666666667
